Name,eval/lrml_f_score.max,eval/bleu.max,train/global_step,learning_rate,_n_gpu,metric_for_best_model,dataloader_drop_last,output_hidden_states,ID,Runtime,End Time,Updated,Created,State,test/bleu,test/length_ratio,test/lrml_f_score,test/lrml_recall,test/prediction,test/runtime,test/steps_per_second,test/brevity_penalty,test/lrml_precision,test/reference_length,test/loss,test/samples_per_second,test/translation_length,test/precisions
t5-amr-lrml-b12_0.0001_beam3_hyper_42,34.44689768,0.401336901,828.0,0.0001,1,lrml_f_score,False,False,2lm0hy7q,2202,2022-08-06T06:13:33.000Z,2022-08-06T06:13:33.000Z,2022-08-06T05:36:51.000Z,finished,0.38972104,1.372949002,34.44689768,38.13637537,"if(and(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",71.5321,0.084,1.0,31.40832103,6765.0,0.223351762,0.853,9288.0,"[0.5535099052540913,0.4542104692749539,0.3491162993672267,0.2628226249313564]"
bart-large-lrml-b16_4e-05_beam5_hyper_42,35.19806169,0.359307141,525.0,4e-05,1,lrml_f_score,False,False,1knxwi71,1995,2022-08-06T05:46:14.000Z,2022-08-06T05:46:14.000Z,2022-08-06T05:12:59.000Z,finished,0.244356448,0.547193878,35.19806169,29.87436137,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(obligation(atom(var(complyWith),data(nzs_3109)))))",40.1688,0.1,0.437138226,42.8306029,7056.0,0.195337385,1.519,3861.0,"[0.7927997927997928,0.6634210526315789,0.5102968708210751,0.3637846655791191]"
t5-base-lrml-b12_0.0001_beam5_hyper_42,32.09388609,0.352657539,920.0,0.0001,1,lrml_f_score,False,False,3cyvprty,2658,2022-08-06T05:56:49.000Z,2022-08-06T05:56:49.000Z,2022-08-06T05:12:31.000Z,finished,0.352657539,1.514412417,32.09388609,36.04778472,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",75.0521,0.08,1.0,28.92162028,6765.0,0.224249333,0.813,10245.0,"[0.5071742313323573,0.41290259230164966,0.3122592116961375,0.23653349234744583]"
t5-amr-lrml-b12_0.0001_beam1_hyper_42,34.46500527,0.477981825,828.0,0.0001,1,lrml_f_score,False,False,2h9d9e2f,1688,2022-08-06T05:36:41.000Z,2022-08-06T05:36:41.000Z,2022-08-06T05:08:33.000Z,finished,0.477981825,1.12165558,34.46500527,35.65616706,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_forOrganicGradeConcrete))))",37.6753,0.159,1.0,33.35085673,6765.0,0.223351762,1.619,7588.0,"[0.6773853452820242,0.5549355652982596,0.4286096972944013,0.3239702903443619]"
t5-large-lrml-b8_0.0001_beam3_hyper_42,36.73253961,0.54891475,759.0,0.0001,1,lrml_f_score,False,False,cbqjknfc,2928,2022-08-06T05:45:11.000Z,2022-08-06T05:45:11.000Z,2022-08-06T04:56:23.000Z,finished,0.490295956,1.091796009,36.73253961,37.24699136,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_ordinaryGradeConcrete))))",94.574,0.085,1.0,36.23210537,6765.0,0.221844971,0.645,7386.0,"[0.6848090982940699,0.5653242320819113,0.4395649779735683,0.3395807302512842]"
bart-large-lrml-b16_4e-05_beam3_hyper_42,33.77720976,0.418139869,490.0,4e-05,1,lrml_f_score,False,False,2wkvufpf,1651,2022-08-06T05:12:43.000Z,2022-08-06T05:12:43.000Z,2022-08-06T04:45:12.000Z,finished,0.378542151,0.849489796,33.77720976,31.90487438,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(not(atom(var(complyWith),data(nzs_3109))))",46.8898,0.085,0.837631362,35.88300125,7056.0,0.191519454,1.301,5994.0,"[0.7128795462128795,0.5551997303219282,0.3966280653950954,0.26570297711237306]"
t5-base-lrml-b12_0.0001_beam3_hyper_42,31.38763655,0.352454817,920.0,0.0001,1,lrml_f_score,False,False,29b9ivzp,2169,2022-08-06T05:12:16.000Z,2022-08-06T05:12:16.000Z,2022-08-06T04:36:07.000Z,finished,0.34373571,1.599113082,31.38763655,35.06540328,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",53.8398,0.111,1.0,28.40810737,6765.0,0.224249333,1.133,10818.0,"[0.4982436679608061,0.3998326671004927,0.30394540014958865,0.2305594734367654]"
t5-large-lrml-b8_0.0001_beam1_hyper_42,34.58495487,0.489863742,552.0,0.0001,1,lrml_f_score,False,False,2a5lc7i2,1851,2022-08-06T04:56:02.000Z,2022-08-06T04:56:02.000Z,2022-08-06T04:25:11.000Z,finished,0.48852102,1.01315595,34.58495487,36.21901512,"if(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)),expr(fun(is),atom(var(chimney)),data(reinforcedConcrete)),expr(fun(is),atom(var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109)))))",50.3774,0.159,1.0,33.09197445,6765.0,0.233481795,1.211,6854.0,"[0.6801867522614532,0.5604298542617401,0.441027926322044,0.3387797931344626]"
bart-large-lrml-b16_4e-05_beam1_hyper_42,31.18707654,0.402012608,525.0,4e-05,1,lrml_f_score,False,False,14oy7gnn,1381,2022-08-06T04:44:55.000Z,2022-08-06T04:44:55.000Z,2022-08-06T04:21:54.000Z,finished,0.401853252,0.903061224,31.18707654,30.27401334,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr(_fun(complyWith),atom (var(constructedChimney))),data(nzs_3109)))))",15.0008,0.267,0.898216065,32.15692839,7056.0,0.195337385,4.066,6372.0,"[0.716572504708098,0.5425447631120266,0.39008,0.2641783809985458]"
t5-amr-lrml-b8_0.0001_beam5_hyper_42,34.72905754,0.400741413,1380.0,0.0001,1,lrml_f_score,False,False,uckx04ys,3035,2022-08-06T05:08:24.000Z,2022-08-06T05:08:24.000Z,2022-08-06T04:17:49.000Z,finished,0.400741413,1.342941611,34.72905754,37.39272983,"if(and(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinary)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",89.7624,0.089,1.0,32.41964323,6765.0,0.217938974,0.68,9085.0,"[0.560484314804623,0.4626551418439716,0.361374539774629,0.2752190518984498]"
t5-base-lrml-b12_0.0001_beam1_hyper_42,31.25925652,0.429768739,782.0,0.0001,1,lrml_f_score,False,False,1hlf6pvv,1386,2022-08-06T04:35:52.000Z,2022-08-06T04:35:52.000Z,2022-08-06T04:12:46.000Z,finished,0.429768739,1.222616408,31.25925652,32.39718594,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",25.0276,0.24,1.0,30.19855262,6765.0,0.226788118,2.437,8271.0,"[0.6108088501994922,0.4986601705237515,0.38335992146275616,0.29216122650840753]"
bart-large-lrml-b12_4e-05_beam5_hyper_42,32.51615825,0.380102671,552.0,4e-05,1,lrml_f_score,False,False,2o1ta31t,1495,2022-08-06T04:21:37.000Z,2022-08-06T04:21:37.000Z,2022-08-06T03:56:42.000Z,finished,0.289562724,0.631660998,32.51615825,29.02118783,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(atom(var(complyWith),data(nzs_3109))))",35.7198,0.168,0.558149928,36.96816967,7056.0,0.202475786,1.708,4457.0,"[0.7825891855508189,0.6278434940855323,0.4629757785467128,0.3184370613008891]"
t5-amr-lrml-b8_0.0001_beam3_hyper_42,34.37618488,0.424297369,1380.0,0.0001,1,lrml_f_score,False,False,splivj44,2639,2022-08-06T04:17:39.000Z,2022-08-06T04:17:39.000Z,2022-08-06T03:33:40.000Z,finished,0.421542678,1.346784922,34.37618488,38.16800062,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",73.561,0.109,1.0,31.26968513,6765.0,0.220966294,0.829,9111.0,"[0.5858851937218746,0.4847513812154696,0.38046501279341416,0.2922267025089606]"
t5-base-lrml-b8_0.0001_beam5_hyper_42,33.46925706,0.396564972,1242.0,0.0001,1,lrml_f_score,False,False,2f7e5ogi,2566,2022-08-06T04:12:31.000Z,2022-08-06T04:12:31.000Z,2022-08-06T03:29:45.000Z,finished,0.369411387,1.537324464,33.46925706,38.62919761,"if(and(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinaryGradeConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",78.921,0.101,1.0,29.52537088,6765.0,0.219578072,0.773,10400.0,"[0.5265384615384615,0.4306992939355837,0.3287604592333139,0.24977977880003915]"
bart-large-lrml-b12_4e-05_beam3_hyper_42,34.12497712,0.412222179,920.0,4e-05,1,lrml_f_score,False,False,coktfet5,2172,2022-08-06T03:56:25.000Z,2022-08-06T03:56:25.000Z,2022-08-06T03:20:13.000Z,finished,0.374926588,0.798044218,34.12497712,32.92134539,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(and(obligation(not(expr('fun(complyWith),atom('rel(material),var('chimneys)),data((nzs_3109)))))",28.5025,0.211,0.776418656,35.41996029,7056.0,0.237030581,2.14,5631.0,"[0.7407210087018291,0.5806104129263914,0.427300780540933,0.2958883994126285]"
t5-large-lrml-b4_0.0001_beam5_hyper_42,37.04527753,0.534464563,2055.0,0.0001,1,lrml_f_score,False,False,3jk12ix9,4796,2022-08-06T04:24:48.000Z,2022-08-06T04:24:48.000Z,2022-08-06T03:04:52.000Z,finished,0.534464563,1.015964523,37.04527753,38.22075678,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))),obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",146.2608,0.109,1.0,35.93994464,6765.0,0.236139894,0.417,6873.0,"[0.7415975556525535,0.6123018203170875,0.4793363946082062,0.3748878923766816]"
bart-large-lrml-b12_4e-05_beam1_hyper_42,28.13171578,0.371490084,552.0,4e-05,1,lrml_f_score,False,False,3hwy6hfz,1157,2022-08-06T03:19:56.000Z,2022-08-06T03:19:56.000Z,2022-08-06T03:00:39.000Z,finished,0.360282429,1.230725624,28.13171578,28.99789233,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(_fun(complyWith),atom(_var(concealedMetal)),data((nzs_3109)))))",21.5624,0.278,1.0,27.31578434,7056.0,0.202475786,2.829,8684.0,"[0.5936204514048825,0.4449727473037226,0.30985750992758704,0.2058581343371368]"
t5-amr-lrml-b8_0.0001_beam1_hyper_42,35.61846775,0.493911694,1380.0,0.0001,1,lrml_f_score,False,False,2otfn2f8,2162,2022-08-06T03:33:31.000Z,2022-08-06T03:33:31.000Z,2022-08-06T02:57:29.000Z,finished,0.42949358,1.336733186,35.61846775,38.73357179,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause))))",50.3552,0.159,1.0,32.96712382,6765.0,0.220966294,1.211,9043.0,"[0.5916178259427182,0.491538632821198,0.3878488958636924,0.30169300225733636]"
t5-base-lrml-b8_0.0001_beam3_hyper_42,34.13420807,0.40642502,1311.0,0.0001,1,lrml_f_score,False,False,3kq2ewpb,2257,2022-08-06T03:29:30.000Z,2022-08-06T03:29:30.000Z,2022-08-06T02:51:53.000Z,finished,0.40642502,1.335550628,34.13420807,37.91403158,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",56.732,0.141,1.0,31.03971653,6765.0,0.222187623,1.075,9035.0,"[0.5742114001106807,0.472810340985068,0.3651969033995288,0.27519204699502936]"
bart-large-lrml-b8_4e-05_beam5_hyper_42,34.13061523,0.358208829,1035.0,4e-05,1,lrml_f_score,False,False,1ixajzu7,1803,2022-08-06T03:00:23.000Z,2022-08-06T03:00:23.000Z,2022-08-06T02:30:20.000Z,finished,0.292622338,0.619472789,34.13061523,29.94690952,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(and(obligation(atom(var(concreteChimney),data(complyWith),operator(equal))))",34.6449,0.231,0.54103251,39.67311105,7056.0,0.20353362,1.761,4371.0,"[0.7961564859299931,0.6461716937354989,0.4864674040950812,0.3419293218720153]"
t5-base-lrml-b8_0.0001_beam1_hyper_42,34.80604363,0.450517169,1311.0,0.0001,1,lrml_f_score,False,False,2toyaj9k,1806,2022-08-06T02:51:38.000Z,2022-08-06T02:51:38.000Z,2022-08-06T02:21:32.000Z,finished,0.372691536,1.366740576,34.80604363,35.85226531,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",41.3169,0.194,1.0,33.81915121,6765.0,0.222187623,1.476,9246.0,"[0.527255029201817,0.4297223734349483,0.332639193336256,0.25598587664128875]"
bart-large-lrml-b8_4e-05_beam3_hyper_42,33.03949704,0.372602217,552.0,4e-05,1,lrml_f_score,False,False,198kkcnb,877,2022-08-06T02:30:04.000Z,2022-08-06T02:30:04.000Z,2022-08-06T02:15:27.000Z,finished,0.26191575,0.595096372,33.03949704,31.38647284,"if(and(expr(fun(complyWith),atom(rel(material),var(chimney)),data(concreteChimney))),then(obligation(atom(var(cladding))),data(nzs_3109))))",23.1355,0.346,0.506414338,34.87632024,7056.0,0.228328571,2.637,4199.0,"[0.7396999285544177,0.6058482358627356,0.46701005641402993,0.3418824701195219]"
t5-amr-lrml-b4_0.0001_beam5_hyper_42,33.85797253,0.393938289,2055.0,0.0001,1,lrml_f_score,False,False,syxiqg2n,2861,2022-08-06T02:57:19.000Z,2022-08-06T02:57:19.000Z,2022-08-06T02:09:38.000Z,finished,0.343064833,1.610643016,33.85797253,39.31103396,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(and(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))),obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(ordinaryGradeConcrete)))))",116.6527,0.137,1.0,29.73347047,6765.0,0.220492557,0.523,10896.0,"[0.4852239353891336,0.39732348869404704,0.3062929274178578,0.234574815644544]"
t5-large-lrml-b4_0.0001_beam3_hyper_42,37.76570552,0.529424268,1644.0,0.0001,1,lrml_f_score,False,False,1uib9wke,3580,2022-08-06T03:04:30.000Z,2022-08-06T03:04:30.000Z,2022-08-06T02:04:50.000Z,finished,0.50218339,1.045676275,37.76570552,40.00871598,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(and(obligation(expr(fun(complyWith),atom(rel(construction),var(chimney)),data(nzs_3109))),obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",114.2919,0.14,1.0,35.76084372,6765.0,0.223791182,0.534,7074.0,"[0.6963528413910093,0.578497076857265,0.4536823935558113,0.3479901320563053]"
bart-large-lrml-b8_4e-05_beam1_hyper_42,31.27676983,0.418085702,828.0,4e-05,1,lrml_f_score,False,False,1qnz70r0,1258,2022-08-06T02:15:11.000Z,2022-08-06T02:15:11.000Z,2022-08-06T01:54:13.000Z,finished,0.383771928,0.909580499,31.27676983,29.59351054,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(_fun(complyWith),atom(_var(constructedChimney),data(nzs_3109))))",22.8062,0.351,0.905373317,33.1630629,7056.0,0.201622546,2.675,6418.0,"[0.6740417575568713,0.515966650935976,0.3686467598475222,0.2518043303929431]"
t5-base-lrml-b4_0.0001_beam5_hyper_42,32.90891595,0.389758349,1781.0,0.0001,1,lrml_f_score,False,False,q3a081yc,2250,2022-08-06T02:21:18.000Z,2022-08-06T02:21:18.000Z,2022-08-06T01:43:48.000Z,finished,0.345040673,1.518994826,32.90891595,36.4580005,"if(expr(fun(is),atom(rel(material),var(concrete)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(concreteChimney)),data(nzs_3109))))",96.4662,0.166,1.0,29.98951992,6765.0,0.222479299,0.632,10276.0,"[0.4849163098481899,0.4008810572687225,0.30894228875320073,0.23600515208560388]"
bart-large-lrml-b4_4e-05_beam5_hyper_42,33.49185269,0.424736206,1644.0,4e-05,1,lrml_f_score,False,False,m09g0ulb,1658,2022-08-06T01:53:57.000Z,2022-08-06T01:53:57.000Z,2022-08-06T01:26:19.000Z,finished,0.309809822,0.659722222,33.49185269,30.84542628,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(structuralMaterial),data(reinforcedConcrete),operator(equal))),and(operator(complyWith)),atom(or(data(nzbc_g12_as1_nzs_3109_ordinaryGradeConcrete)),operator(greaterThan)))))",44.2441,0.362,0.59702907,36.63500399,7056.0,0.222525537,1.379,4655.0,"[0.7709989258861439,0.6221158032215934,0.46591661151555264,0.3244633273703041]"
t5-amr-lrml-b4_0.0001_beam3_hyper_42,35.79343856,0.441395227,2740.0,0.0001,1,lrml_f_score,False,False,2pmat6o8,3244,2022-08-06T02:09:29.000Z,2022-08-06T02:09:29.000Z,2022-08-06T01:15:25.000Z,finished,0.441395227,1.366149298,35.79343856,39.81515508,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",86.9594,0.184,1.0,32.50964895,6765.0,0.235773236,0.701,9242.0,"[0.6057130491235664,0.5046291253676071,0.3987938596491228,0.31140302461640357]"
t5-base-lrml-b4_0.0001_beam3_hyper_42,33.79591371,0.413746041,2329.0,0.0001,1,lrml_f_score,False,False,3fp4q7iy,2517,2022-08-06T01:43:33.000Z,2022-08-06T01:43:33.000Z,2022-08-06T01:01:36.000Z,finished,0.351237429,1.427494457,33.79591371,35.21224126,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",80.6225,0.198,1.0,32.48911726,6765.0,0.228156984,0.757,9657.0,"[0.4942528735632184,0.4060025010421009,0.31515469323544837,0.24065864471184295]"
bart-large-lrml-b4_4e-05_beam3_hyper_42,31.91590159,0.431405421,1644.0,4e-05,1,lrml_f_score,False,False,njfdpcd0,1629,2022-08-06T01:26:02.000Z,2022-08-06T01:26:02.000Z,2022-08-06T00:58:53.000Z,finished,0.387790239,0.87712585,31.91590159,32.07235436,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(atom(var(clause(3109))),data(ordinaryGradeConcrete)))))",49.3464,0.324,0.869282386,31.7609678,7056.0,0.222525537,1.236,6189.0,"[0.6959121021166585,0.54161227154047,0.39393439920883466,0.26673326673326675]"
bart-large-lrml-b4_4e-05_beam1_hyper_42,33.39023549,0.432464099,1370.0,4e-05,1,lrml_f_score,False,False,119zyb2i,1257,2022-08-06T00:58:36.000Z,2022-08-06T00:58:36.000Z,2022-08-06T00:37:39.000Z,finished,0.306007091,0.691609977,33.39023549,30.84147633,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(obligation(expr.(fun(complyWith),atom(_var(concreteChimney))),data(nzs_3109))))",20.187,0.793,0.640246744,36.39820635,7056.0,0.205848739,3.022,4880.0,"[0.7317622950819672,0.574393027599087,0.42013451029844473,0.295507770917607]"
t5-large-lrml-b4_0.0001_beam1_hyper_42,37.68944856,0.520998601,2740.0,0.0001,1,lrml_f_score,False,False,ctih0bqp,5211,2022-08-06T02:04:27.000Z,2022-08-06T02:04:27.000Z,2022-08-06T00:37:36.000Z,finished,0.499283562,1.060458241,37.68944856,39.29524285,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_relevant))))",84.6496,0.189,1.0,36.20974278,6765.0,0.290326416,0.721,7174.0,"[0.6879007527181489,0.5734570504709686,0.4507941009642655,0.34944929194678875]"
t5-amr-lrml-b4_0.0001_beam1_hyper_42,34.91351013,0.453654976,2329.0,0.0001,1,lrml_f_score,False,False,2f0jva0a,2277,2022-08-06T01:15:15.000Z,2022-08-06T01:15:15.000Z,2022-08-06T00:37:18.000Z,finished,0.452959258,1.194678492,34.91351013,35.59994057,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_include))))",63.2909,0.253,1.0,34.25305014,6765.0,0.226445764,0.964,8082.0,"[0.6347438752783965,0.5256202468520135,0.4082914572864322,0.3090264590454488]"
t5-base-lrml-b4_0.0001_beam1_hyper_42,34.26201541,0.440011511,1644.0,0.0001,1,lrml_f_score,False,False,1a7zlo7b,1445,2022-08-06T01:01:20.000Z,2022-08-06T01:01:20.000Z,2022-08-06T00:37:15.000Z,finished,0.432595804,1.088543976,34.26201541,34.13208887,"if(expr(fun(is),atom(rel(material),var(concrete)),data(reinforcedConcrete))),then(and(obligation(expr(fun(complyWith),atom(var(concreteChimney)),data(nzs_3109))))",55.3832,0.289,1.0,34.39293487,6765.0,0.228593215,1.101,7364.0,"[0.6190928843020098,0.5044502259345475,0.3862192764429715,0.2903495334911572]"
